persona_id,country,region,country_set,name,gender,age,profession,profession_article,subject_pronoun,object_pronoun,possessive_pronoun,be_verb,work_verb
P01673,Germany,Europe,original_10,Thomas,male,45,plumber,a,he,him,his,is,works
P01674,Germany,Europe,original_10,Thomas,male,45,police officer,a,he,him,his,is,works
P01675,Germany,Europe,original_10,Thomas,male,45,real estate agent,a,he,him,his,is,works
P01676,Germany,Europe,original_10,Thomas,male,45,registered nurse,a,he,him,his,is,works
P01677,Germany,Europe,original_10,Thomas,male,45,social worker,a,he,him,his,is,works
P01678,Germany,Europe,original_10,Thomas,male,45,truck driver,a,he,him,his,is,works
P01679,Germany,Europe,original_10,Thomas,male,45,veterinarian,a,he,him,his,is,works
P01680,Germany,Europe,original_10,Thomas,male,45,waiter,a,he,him,his,is,works
P01681,Germany,Europe,original_10,Thomas,male,65,accountant,an,he,him,his,is,works
P01682,Germany,Europe,original_10,Thomas,male,65,administrative assistant,an,he,him,his,is,works
P01683,Germany,Europe,original_10,Thomas,male,65,architect,an,he,him,his,is,works
P01684,Germany,Europe,original_10,Thomas,male,65,bank teller,a,he,him,his,is,works
P01685,Germany,Europe,original_10,Thomas,male,65,business manager,a,he,him,his,is,works
P01686,Germany,Europe,original_10,Thomas,male,65,cashier,a,he,him,his,is,works
P01687,Germany,Europe,original_10,Thomas,male,65,chef,a,he,him,his,is,works
P01688,Germany,Europe,original_10,Thomas,male,65,civil engineer,a,he,him,his,is,works
P01689,Germany,Europe,original_10,Thomas,male,65,computer programmer,a,he,him,his,is,works
P01690,Germany,Europe,original_10,Thomas,male,65,construction worker,a,he,him,his,is,works
P01691,Germany,Europe,original_10,Thomas,male,65,doctor,a,he,him,his,is,works
P01692,Germany,Europe,original_10,Thomas,male,65,electrician,an,he,him,his,is,works
P01693,Germany,Europe,original_10,Thomas,male,65,elementary school teacher,an,he,him,his,is,works
P01694,Germany,Europe,original_10,Thomas,male,65,farmer,a,he,him,his,is,works
P01695,Germany,Europe,original_10,Thomas,male,65,flight attendant,a,he,him,his,is,works
P01696,Germany,Europe,original_10,Thomas,male,65,hairdresser,a,he,him,his,is,works
P01697,Germany,Europe,original_10,Thomas,male,65,janitor,a,he,him,his,is,works
P01698,Germany,Europe,original_10,Thomas,male,65,journalist,a,he,him,his,is,works
P01699,Germany,Europe,original_10,Thomas,male,65,lawyer,a,he,him,his,is,works
P01700,Germany,Europe,original_10,Thomas,male,65,mechanic,a,he,him,his,is,works
P01701,Germany,Europe,original_10,Thomas,male,65,paramedic,a,he,him,his,is,works
P01702,Germany,Europe,original_10,Thomas,male,65,pharmacist,a,he,him,his,is,works
P01703,Germany,Europe,original_10,Thomas,male,65,plumber,a,he,him,his,is,works
P01704,Germany,Europe,original_10,Thomas,male,65,police officer,a,he,him,his,is,works
P01705,Germany,Europe,original_10,Thomas,male,65,real estate agent,a,he,him,his,is,works
P01706,Germany,Europe,original_10,Thomas,male,65,registered nurse,a,he,him,his,is,works
P01707,Germany,Europe,original_10,Thomas,male,65,social worker,a,he,him,his,is,works
P01708,Germany,Europe,original_10,Thomas,male,65,truck driver,a,he,him,his,is,works
P01709,Germany,Europe,original_10,Thomas,male,65,veterinarian,a,he,him,his,is,works
P01710,Germany,Europe,original_10,Thomas,male,65,waiter,a,he,him,his,is,works
P01711,Germany,Europe,original_10,Emma,female,25,accountant,an,she,her,her,is,works
P01712,Germany,Europe,original_10,Emma,female,25,administrative assistant,an,she,her,her,is,works
P01713,Germany,Europe,original_10,Emma,female,25,architect,an,she,her,her,is,works
P01714,Germany,Europe,original_10,Emma,female,25,bank teller,a,she,her,her,is,works
P01715,Germany,Europe,original_10,Emma,female,25,business manager,a,she,her,her,is,works
P01716,Germany,Europe,original_10,Emma,female,25,cashier,a,she,her,her,is,works
P01717,Germany,Europe,original_10,Emma,female,25,chef,a,she,her,her,is,works
P01718,Germany,Europe,original_10,Emma,female,25,civil engineer,a,she,her,her,is,works
P01719,Germany,Europe,original_10,Emma,female,25,computer programmer,a,she,her,her,is,works
P01720,Germany,Europe,original_10,Emma,female,25,construction worker,a,she,her,her,is,works
P01721,Germany,Europe,original_10,Emma,female,25,doctor,a,she,her,her,is,works
P01722,Germany,Europe,original_10,Emma,female,25,electrician,an,she,her,her,is,works
P01723,Germany,Europe,original_10,Emma,female,25,elementary school teacher,an,she,her,her,is,works
P01724,Germany,Europe,original_10,Emma,female,25,farmer,a,she,her,her,is,works
P01725,Germany,Europe,original_10,Emma,female,25,flight attendant,a,she,her,her,is,works
P01726,Germany,Europe,original_10,Emma,female,25,hairdresser,a,she,her,her,is,works
P01727,Germany,Europe,original_10,Emma,female,25,janitor,a,she,her,her,is,works
P01728,Germany,Europe,original_10,Emma,female,25,journalist,a,she,her,her,is,works
P01729,Germany,Europe,original_10,Emma,female,25,lawyer,a,she,her,her,is,works
P01730,Germany,Europe,original_10,Emma,female,25,mechanic,a,she,her,her,is,works
P01731,Germany,Europe,original_10,Emma,female,25,paramedic,a,she,her,her,is,works
P01732,Germany,Europe,original_10,Emma,female,25,pharmacist,a,she,her,her,is,works
P01733,Germany,Europe,original_10,Emma,female,25,plumber,a,she,her,her,is,works
P01734,Germany,Europe,original_10,Emma,female,25,police officer,a,she,her,her,is,works
P01735,Germany,Europe,original_10,Emma,female,25,real estate agent,a,she,her,her,is,works
P01736,Germany,Europe,original_10,Emma,female,25,registered nurse,a,she,her,her,is,works
P01737,Germany,Europe,original_10,Emma,female,25,social worker,a,she,her,her,is,works
P01738,Germany,Europe,original_10,Emma,female,25,truck driver,a,she,her,her,is,works
P01739,Germany,Europe,original_10,Emma,female,25,veterinarian,a,she,her,her,is,works
P01740,Germany,Europe,original_10,Emma,female,25,waiter,a,she,her,her,is,works
P01741,Germany,Europe,original_10,Emma,female,45,accountant,an,she,her,her,is,works
P01742,Germany,Europe,original_10,Emma,female,45,administrative assistant,an,she,her,her,is,works
P01743,Germany,Europe,original_10,Emma,female,45,architect,an,she,her,her,is,works
P01744,Germany,Europe,original_10,Emma,female,45,bank teller,a,she,her,her,is,works
P01745,Germany,Europe,original_10,Emma,female,45,business manager,a,she,her,her,is,works
P01746,Germany,Europe,original_10,Emma,female,45,cashier,a,she,her,her,is,works
P01747,Germany,Europe,original_10,Emma,female,45,chef,a,she,her,her,is,works
P01748,Germany,Europe,original_10,Emma,female,45,civil engineer,a,she,her,her,is,works
P01749,Germany,Europe,original_10,Emma,female,45,computer programmer,a,she,her,her,is,works
P01750,Germany,Europe,original_10,Emma,female,45,construction worker,a,she,her,her,is,works
P01751,Germany,Europe,original_10,Emma,female,45,doctor,a,she,her,her,is,works
P01752,Germany,Europe,original_10,Emma,female,45,electrician,an,she,her,her,is,works
P01753,Germany,Europe,original_10,Emma,female,45,elementary school teacher,an,she,her,her,is,works
P01754,Germany,Europe,original_10,Emma,female,45,farmer,a,she,her,her,is,works
P01755,Germany,Europe,original_10,Emma,female,45,flight attendant,a,she,her,her,is,works
P01756,Germany,Europe,original_10,Emma,female,45,hairdresser,a,she,her,her,is,works
P01757,Germany,Europe,original_10,Emma,female,45,janitor,a,she,her,her,is,works
P01758,Germany,Europe,original_10,Emma,female,45,journalist,a,she,her,her,is,works
P01759,Germany,Europe,original_10,Emma,female,45,lawyer,a,she,her,her,is,works
P01760,Germany,Europe,original_10,Emma,female,45,mechanic,a,she,her,her,is,works
P01761,Germany,Europe,original_10,Emma,female,45,paramedic,a,she,her,her,is,works
P01762,Germany,Europe,original_10,Emma,female,45,pharmacist,a,she,her,her,is,works
P01763,Germany,Europe,original_10,Emma,female,45,plumber,a,she,her,her,is,works
P01764,Germany,Europe,original_10,Emma,female,45,police officer,a,she,her,her,is,works
P01765,Germany,Europe,original_10,Emma,female,45,real estate agent,a,she,her,her,is,works
P01766,Germany,Europe,original_10,Emma,female,45,registered nurse,a,she,her,her,is,works
P01767,Germany,Europe,original_10,Emma,female,45,social worker,a,she,her,her,is,works
P01768,Germany,Europe,original_10,Emma,female,45,truck driver,a,she,her,her,is,works
P01769,Germany,Europe,original_10,Emma,female,45,veterinarian,a,she,her,her,is,works
P01770,Germany,Europe,original_10,Emma,female,45,waiter,a,she,her,her,is,works
P01771,Germany,Europe,original_10,Emma,female,65,accountant,an,she,her,her,is,works
P01772,Germany,Europe,original_10,Emma,female,65,administrative assistant,an,she,her,her,is,works
P01773,Germany,Europe,original_10,Emma,female,65,architect,an,she,her,her,is,works
P01774,Germany,Europe,original_10,Emma,female,65,bank teller,a,she,her,her,is,works
P01775,Germany,Europe,original_10,Emma,female,65,business manager,a,she,her,her,is,works
P01776,Germany,Europe,original_10,Emma,female,65,cashier,a,she,her,her,is,works
P01777,Germany,Europe,original_10,Emma,female,65,chef,a,she,her,her,is,works
P01778,Germany,Europe,original_10,Emma,female,65,civil engineer,a,she,her,her,is,works
P01779,Germany,Europe,original_10,Emma,female,65,computer programmer,a,she,her,her,is,works
P01780,Germany,Europe,original_10,Emma,female,65,construction worker,a,she,her,her,is,works
P01781,Germany,Europe,original_10,Emma,female,65,doctor,a,she,her,her,is,works
P01782,Germany,Europe,original_10,Emma,female,65,electrician,an,she,her,her,is,works
P01783,Germany,Europe,original_10,Emma,female,65,elementary school teacher,an,she,her,her,is,works
P01784,Germany,Europe,original_10,Emma,female,65,farmer,a,she,her,her,is,works
P01785,Germany,Europe,original_10,Emma,female,65,flight attendant,a,she,her,her,is,works
P01786,Germany,Europe,original_10,Emma,female,65,hairdresser,a,she,her,her,is,works
P01787,Germany,Europe,original_10,Emma,female,65,janitor,a,she,her,her,is,works
P01788,Germany,Europe,original_10,Emma,female,65,journalist,a,she,her,her,is,works
P01789,Germany,Europe,original_10,Emma,female,65,lawyer,a,she,her,her,is,works
P01790,Germany,Europe,original_10,Emma,female,65,mechanic,a,she,her,her,is,works
P01791,Germany,Europe,original_10,Emma,female,65,paramedic,a,she,her,her,is,works
P01792,Germany,Europe,original_10,Emma,female,65,pharmacist,a,she,her,her,is,works
P01793,Germany,Europe,original_10,Emma,female,65,plumber,a,she,her,her,is,works
P01794,Germany,Europe,original_10,Emma,female,65,police officer,a,she,her,her,is,works
P01795,Germany,Europe,original_10,Emma,female,65,real estate agent,a,she,her,her,is,works
P01796,Germany,Europe,original_10,Emma,female,65,registered nurse,a,she,her,her,is,works
P01797,Germany,Europe,original_10,Emma,female,65,social worker,a,she,her,her,is,works
P01798,Germany,Europe,original_10,Emma,female,65,truck driver,a,she,her,her,is,works
P01799,Germany,Europe,original_10,Emma,female,65,veterinarian,a,she,her,her,is,works
P01800,Germany,Europe,original_10,Emma,female,65,waiter,a,she,her,her,is,works
P01801,Germany,Europe,original_10,Robin,neutral,25,accountant,an,they,them,their,are,work
P01802,Germany,Europe,original_10,Robin,neutral,25,administrative assistant,an,they,them,their,are,work
P01803,Germany,Europe,original_10,Robin,neutral,25,architect,an,they,them,their,are,work
P01804,Germany,Europe,original_10,Robin,neutral,25,bank teller,a,they,them,their,are,work
P01805,Germany,Europe,original_10,Robin,neutral,25,business manager,a,they,them,their,are,work
P01806,Germany,Europe,original_10,Robin,neutral,25,cashier,a,they,them,their,are,work
P01807,Germany,Europe,original_10,Robin,neutral,25,chef,a,they,them,their,are,work
P01808,Germany,Europe,original_10,Robin,neutral,25,civil engineer,a,they,them,their,are,work
P01809,Germany,Europe,original_10,Robin,neutral,25,computer programmer,a,they,them,their,are,work
P01810,Germany,Europe,original_10,Robin,neutral,25,construction worker,a,they,them,their,are,work
P01811,Germany,Europe,original_10,Robin,neutral,25,doctor,a,they,them,their,are,work
P01812,Germany,Europe,original_10,Robin,neutral,25,electrician,an,they,them,their,are,work
P01813,Germany,Europe,original_10,Robin,neutral,25,elementary school teacher,an,they,them,their,are,work
P01814,Germany,Europe,original_10,Robin,neutral,25,farmer,a,they,them,their,are,work
P01815,Germany,Europe,original_10,Robin,neutral,25,flight attendant,a,they,them,their,are,work
P01816,Germany,Europe,original_10,Robin,neutral,25,hairdresser,a,they,them,their,are,work
P01817,Germany,Europe,original_10,Robin,neutral,25,janitor,a,they,them,their,are,work
P01818,Germany,Europe,original_10,Robin,neutral,25,journalist,a,they,them,their,are,work
P01819,Germany,Europe,original_10,Robin,neutral,25,lawyer,a,they,them,their,are,work
P01820,Germany,Europe,original_10,Robin,neutral,25,mechanic,a,they,them,their,are,work
P01821,Germany,Europe,original_10,Robin,neutral,25,paramedic,a,they,them,their,are,work
P01822,Germany,Europe,original_10,Robin,neutral,25,pharmacist,a,they,them,their,are,work
P01823,Germany,Europe,original_10,Robin,neutral,25,plumber,a,they,them,their,are,work
P01824,Germany,Europe,original_10,Robin,neutral,25,police officer,a,they,them,their,are,work
P01825,Germany,Europe,original_10,Robin,neutral,25,real estate agent,a,they,them,their,are,work
P01826,Germany,Europe,original_10,Robin,neutral,25,registered nurse,a,they,them,their,are,work
P01827,Germany,Europe,original_10,Robin,neutral,25,social worker,a,they,them,their,are,work
P01828,Germany,Europe,original_10,Robin,neutral,25,truck driver,a,they,them,their,are,work
P01829,Germany,Europe,original_10,Robin,neutral,25,veterinarian,a,they,them,their,are,work
P01830,Germany,Europe,original_10,Robin,neutral,25,waiter,a,they,them,their,are,work
P01831,Germany,Europe,original_10,Robin,neutral,45,accountant,an,they,them,their,are,work
P01832,Germany,Europe,original_10,Robin,neutral,45,administrative assistant,an,they,them,their,are,work
P01833,Germany,Europe,original_10,Robin,neutral,45,architect,an,they,them,their,are,work
P01834,Germany,Europe,original_10,Robin,neutral,45,bank teller,a,they,them,their,are,work
P01835,Germany,Europe,original_10,Robin,neutral,45,business manager,a,they,them,their,are,work
P01836,Germany,Europe,original_10,Robin,neutral,45,cashier,a,they,them,their,are,work
P01837,Germany,Europe,original_10,Robin,neutral,45,chef,a,they,them,their,are,work
P01838,Germany,Europe,original_10,Robin,neutral,45,civil engineer,a,they,them,their,are,work
P01839,Germany,Europe,original_10,Robin,neutral,45,computer programmer,a,they,them,their,are,work
P01840,Germany,Europe,original_10,Robin,neutral,45,construction worker,a,they,them,their,are,work
P01841,Germany,Europe,original_10,Robin,neutral,45,doctor,a,they,them,their,are,work
P01842,Germany,Europe,original_10,Robin,neutral,45,electrician,an,they,them,their,are,work
P01843,Germany,Europe,original_10,Robin,neutral,45,elementary school teacher,an,they,them,their,are,work
P01844,Germany,Europe,original_10,Robin,neutral,45,farmer,a,they,them,their,are,work
P01845,Germany,Europe,original_10,Robin,neutral,45,flight attendant,a,they,them,their,are,work
P01846,Germany,Europe,original_10,Robin,neutral,45,hairdresser,a,they,them,their,are,work
P01847,Germany,Europe,original_10,Robin,neutral,45,janitor,a,they,them,their,are,work
P01848,Germany,Europe,original_10,Robin,neutral,45,journalist,a,they,them,their,are,work
