persona_id,country,profession,gender,age,topic,mean_rating,sd_across_models,consensus_rank,rating_llama,rating_gemma,rating_qwen,rating_ministral
P04689,South Korea,computer programmer,female,25,lgbtq rights,4.0,0.0,7975,4,4,4.0,4.0
P04612,South Korea,pharmacist,male,25,trust in government,3.0,0.0,7976,3,3,3.0,3.0
P00683,Canada,plumber,female,45,climate change,4.0,0.0,7977,4,4,4.0,4.0
P04734,South Korea,police officer,female,45,climate change,4.0,0.0,7978,4,4,4.0,4.0
P00785,Canada,business manager,neutral,65,trust in government,3.0,0.0,7979,3,3,3.0,3.0
P00654,Canada,police officer,female,25,climate change,4.0,0.0,7980,4,4,4.0,4.0
P00758,Canada,civil engineer,neutral,45,climate change,4.0,0.0,7981,4,4,4.0,4.0
P04698,South Korea,journalist,female,25,lgbtq rights,4.0,0.0,7982,4,4,4.0,4.0
P00708,Canada,journalist,female,65,climate change,4.0,0.0,7983,4,4,4.0,4.0
P04702,South Korea,pharmacist,female,25,religion and secularism,3.0,0.0,7984,3,3,3.0,3.0
P00775,Canada,real estate agent,neutral,45,climate change,4.0,0.0,7985,4,4,4.0,4.0
P04713,South Korea,architect,female,45,immigration,4.0,0.0,7986,4,4,4.0,4.0
P00764,Canada,farmer,neutral,45,religion and secularism,3.0,0.0,7987,3,3,3.0,3.0
P04699,South Korea,lawyer,female,25,climate change,4.0,0.0,7988,4,4,4.0,4.0
P04667,South Korea,janitor,male,65,religion and secularism,3.0,0.0,7989,3,3,3.0,3.0
P00644,Canada,farmer,female,25,trust in government,3.0,0.0,7990,3,3,3.0,3.0
P04603,South Korea,elementary school teacher,male,25,climate change,4.0,0.0,7991,4,4,4.0,4.0
P04631,South Korea,doctor,male,45,climate change,4.0,0.0,7992,4,4,4.0,4.0
P00688,Canada,truck driver,female,45,religion and secularism,3.0,0.0,7993,3,3,3.0,3.0
P00653,Canada,plumber,female,25,trust in government,3.0,0.0,7994,3,3,3.0,3.0
P04665,South Korea,flight attendant,male,65,religion and secularism,3.0,0.0,7995,3,3,3.0,3.0
P04601,South Korea,doctor,male,25,religion and secularism,3.0,0.0,7996,3,3,3.0,3.0
P04649,South Korea,veterinarian,male,45,climate change,4.0,0.0,7997,4,4,4.0,4.0
P04673,South Korea,plumber,male,65,gender equality,4.0,0.0,7998,4,4,4.0,4.0
P00654,Canada,police officer,female,25,religion and secularism,3.0,0.0,7999,3,3,3.0,3.0
P04682,South Korea,administrative assistant,female,25,climate change,4.0,0.0,8000,4,4,4.0,4.0
P00720,Canada,waiter,female,65,religion and secularism,3.0,0.0,8001,3,3,3.0,3.0
P00644,Canada,farmer,female,25,religion and secularism,3.0,0.0,8002,3,3,3.0,3.0
P04719,South Korea,computer programmer,female,45,climate change,4.0,0.0,8003,4,4,4.0,4.0
P00671,Canada,doctor,female,45,immigration,4.0,0.0,8004,4,4,4.0,4.0
P00647,Canada,janitor,female,25,religion and secularism,3.0,0.0,8005,3,3,3.0,3.0
P00710,Canada,mechanic,female,65,climate change,4.0,0.0,8006,4,4,4.0,4.0
P04611,South Korea,paramedic,male,25,climate change,4.0,0.0,8007,4,4,4.0,4.0
P00652,Canada,pharmacist,female,25,religion and secularism,3.0,0.0,8008,3,3,3.0,3.0
P00665,Canada,business manager,female,45,immigration,4.0,0.0,8009,4,4,4.0,4.0
P04713,South Korea,architect,female,45,climate change,4.0,0.0,8010,4,4,4.0,4.0
P00735,Canada,flight attendant,neutral,25,climate change,4.0,0.0,8011,4,4,4.0,4.0
P00700,Canada,construction worker,female,65,climate change,4.0,0.0,8012,4,4,4.0,4.0
P04611,South Korea,paramedic,male,25,lgbtq rights,4.0,0.0,8013,4,4,4.0,4.0
P00654,Canada,police officer,female,25,immigration,4.0,0.0,8014,4,4,4.0,4.0
P04601,South Korea,doctor,male,25,climate change,4.0,0.0,8015,4,4,4.0,4.0
P00664,Canada,bank teller,female,45,climate change,4.0,0.0,8016,4,4,4.0,4.0
P04621,South Korea,accountant,male,45,religion and secularism,3.0,0.0,8017,3,3,3.0,3.0
P04634,South Korea,farmer,male,45,religion and secularism,3.0,0.0,8018,3,3,3.0,3.0
P00658,Canada,truck driver,female,25,climate change,4.0,0.0,8019,4,4,4.0,4.0
P00695,Canada,business manager,female,65,religion and secularism,3.0,0.0,8020,3,3,3.0,3.0
P00660,Canada,waiter,female,25,religion and secularism,3.0,0.0,8021,3,3,3.0,3.0
P04608,South Korea,journalist,male,25,climate change,4.0,0.0,8022,4,4,4.0,4.0
P04705,South Korea,real estate agent,female,25,religion and secularism,3.0,0.0,8023,3,3,3.0,3.0
P04594,South Korea,bank teller,male,25,religion and secularism,3.0,0.0,8024,3,3,3.0,3.0
P04695,South Korea,flight attendant,female,25,lgbtq rights,4.0,0.0,8025,4,4,4.0,4.0
P00751,Canada,accountant,neutral,45,trust in government,3.0,0.0,8026,3,3,3.0,3.0
P04721,South Korea,doctor,female,45,climate change,4.0,0.0,8027,4,4,4.0,4.0
P00686,Canada,registered nurse,female,45,climate change,4.0,0.0,8028,4,4,4.0,4.0
P00661,Canada,accountant,female,45,religion and secularism,3.0,0.0,8029,3,3,3.0,3.0
P00705,Canada,flight attendant,female,65,religion and secularism,3.0,0.0,8030,3,3,3.0,3.0
P04695,South Korea,flight attendant,female,25,religion and secularism,3.0,0.0,8031,3,3,3.0,3.0
P04617,South Korea,social worker,male,25,climate change,4.0,0.0,8032,4,4,4.0,4.0
P04705,South Korea,real estate agent,female,25,lgbtq rights,4.0,0.0,8033,4,4,4.0,4.0
P00748,Canada,truck driver,neutral,25,climate change,4.0,0.0,8034,4,4,4.0,4.0
P00752,Canada,administrative assistant,neutral,45,climate change,4.0,0.0,8035,4,4,4.0,4.0
P00769,Canada,lawyer,neutral,45,climate change,4.0,0.0,8036,4,4,4.0,4.0
P04707,South Korea,social worker,female,25,climate change,4.0,0.0,8037,4,4,4.0,4.0
P00676,Canada,hairdresser,female,45,climate change,4.0,0.0,8038,4,4,4.0,4.0
P04706,South Korea,registered nurse,female,25,religion and secularism,3.0,0.0,8039,3,3,3.0,3.0
P00692,Canada,administrative assistant,female,65,religion and secularism,3.0,0.0,8040,3,3,3.0,3.0
P04661,South Korea,doctor,male,65,climate change,4.0,0.0,8041,4,4,4.0,4.0
P04717,South Korea,chef,female,45,climate change,4.0,0.0,8042,4,4,4.0,4.0
P00667,Canada,chef,female,45,climate change,4.0,0.0,8043,4,4,4.0,4.0
P00659,Canada,veterinarian,female,25,religion and secularism,3.0,0.0,8044,3,3,3.0,3.0
P04739,South Korea,veterinarian,female,45,lgbtq rights,4.0,0.0,8045,4,4,4.0,4.0
P00692,Canada,administrative assistant,female,65,lgbtq rights,4.0,0.0,8046,4,4,4.0,4.0
P00661,Canada,accountant,female,45,climate change,4.0,0.0,8047,4,4,4.0,4.0
P04685,South Korea,business manager,female,25,immigration,4.0,0.0,8048,4,4,4.0,4.0
P00641,Canada,doctor,female,25,immigration,4.0,0.0,8049,4,4,4.0,4.0
P00771,Canada,paramedic,neutral,45,climate change,4.0,0.0,8050,4,4,4.0,4.0
P04625,South Korea,business manager,male,45,trust in government,3.0,0.0,8051,3,3,3.0,3.0
P04639,South Korea,lawyer,male,45,climate change,4.0,0.0,8052,4,4,4.0,4.0
P04694,South Korea,farmer,female,25,religion and secularism,3.0,0.0,8053,3,3,3.0,3.0
P00715,Canada,real estate agent,female,65,climate change,4.0,0.0,8054,4,4,4.0,4.0
P04638,South Korea,journalist,male,45,religion and secularism,3.0,0.0,8055,3,3,3.0,3.0
P00693,Canada,architect,female,65,religion and secularism,3.0,0.0,8056,3,3,3.0,3.0
P04616,South Korea,registered nurse,male,25,trust in government,3.0,0.0,8057,3,3,3.0,3.0
P04595,South Korea,business manager,male,25,climate change,4.0,0.0,8058,4,4,4.0,4.0
P04700,South Korea,mechanic,female,25,religion and secularism,3.0,0.0,8059,3,3,3.0,3.0
P04676,South Korea,registered nurse,male,65,climate change,4.0,0.0,8060,4,4,4.0,4.0
P04695,South Korea,flight attendant,female,25,trust in government,3.0,0.0,8061,3,3,3.0,3.0
P04685,South Korea,business manager,female,25,climate change,4.0,0.0,8062,4,4,4.0,4.0
P00733,Canada,elementary school teacher,neutral,25,climate change,4.0,0.0,8063,4,4,4.0,4.0
P04608,South Korea,journalist,male,25,religion and secularism,3.0,0.0,8064,3,3,3.0,3.0
P00696,Canada,cashier,female,65,climate change,4.0,0.0,8065,4,4,4.0,4.0
P00730,Canada,construction worker,neutral,25,climate change,4.0,0.0,8066,4,4,4.0,4.0
P00762,Canada,electrician,neutral,45,climate change,4.0,0.0,8067,4,4,4.0,4.0
P04605,South Korea,flight attendant,male,25,lgbtq rights,4.0,0.0,8068,4,4,4.0,4.0
P04643,South Korea,plumber,male,45,religion and secularism,3.0,0.0,8069,3,3,3.0,3.0
P00667,Canada,chef,female,45,immigration,4.0,0.0,8070,4,4,4.0,4.0
P04700,South Korea,mechanic,female,25,lgbtq rights,4.0,0.0,8071,4,4,4.0,4.0
P00747,Canada,social worker,neutral,25,economic redistribution,4.0,0.0,8072,4,4,4.0,4.0
P04608,South Korea,journalist,male,25,lgbtq rights,4.0,0.0,8073,4,4,4.0,4.0
P04723,South Korea,elementary school teacher,female,45,climate change,4.0,0.0,8074,4,4,4.0,4.0
P00717,Canada,social worker,female,65,immigration,4.0,0.0,8075,4,4,4.0,4.0
P04652,South Korea,administrative assistant,male,65,religion and secularism,3.0,0.0,8076,3,3,3.0,3.0
P04729,South Korea,lawyer,female,45,religion and secularism,3.0,0.0,8077,3,3,3.0,3.0
P00660,Canada,waiter,female,25,trust in government,3.0,0.0,8078,3,3,3.0,3.0
P04605,South Korea,flight attendant,male,25,trust in government,3.0,0.0,8079,3,3,3.0,3.0
P04693,South Korea,elementary school teacher,female,25,climate change,4.0,0.0,8080,4,4,4.0,4.0
P04594,South Korea,bank teller,male,25,trust in government,3.0,0.0,8081,3,3,3.0,3.0
P00792,Canada,electrician,neutral,65,climate change,4.0,0.0,8082,4,4,4.0,4.0
P04677,South Korea,social worker,male,65,trust in government,3.0,0.0,8083,3,3,3.0,3.0
P00791,Canada,doctor,neutral,65,trust in government,3.0,0.0,8084,3,3,3.0,3.0
P04605,South Korea,flight attendant,male,25,religion and secularism,3.0,0.0,8085,3,3,3.0,3.0
P00692,Canada,administrative assistant,female,65,climate change,4.0,0.0,8086,4,4,4.0,4.0
P04627,South Korea,chef,male,45,religion and secularism,3.0,0.0,8087,3,3,3.0,3.0
P04721,South Korea,doctor,female,45,lgbtq rights,4.0,0.0,8088,4,4,4.0,4.0
P00666,Canada,cashier,female,45,trust in government,3.0,0.0,8089,3,3,3.0,3.0
P04617,South Korea,social worker,male,25,lgbtq rights,4.0,0.0,8090,4,4,4.0,4.0
P04617,South Korea,social worker,male,25,religion and secularism,3.0,0.0,8091,3,3,3.0,3.0
P00695,Canada,business manager,female,65,immigration,4.0,0.0,8092,4,4,4.0,4.0
P04722,South Korea,electrician,female,45,climate change,4.0,0.0,8093,4,4,4.0,4.0
P00780,Canada,waiter,neutral,45,climate change,4.0,0.0,8094,4,4,4.0,4.0
P00705,Canada,flight attendant,female,65,climate change,4.0,0.0,8095,4,4,4.0,4.0
P04686,South Korea,cashier,female,25,lgbtq rights,4.0,0.0,8096,4,4,4.0,4.0
P04731,South Korea,paramedic,female,45,climate change,4.0,0.0,8097,4,4,4.0,4.0
P04695,South Korea,flight attendant,female,25,climate change,4.0,0.0,8098,4,4,4.0,4.0
P04619,South Korea,veterinarian,male,25,climate change,4.0,0.0,8099,4,4,4.0,4.0
P04606,South Korea,hairdresser,male,25,lgbtq rights,4.0,0.0,8100,4,4,4.0,4.0
P00678,Canada,journalist,female,45,economic redistribution,4.0,0.0,8101,4,4,4.0,4.0
P04707,South Korea,social worker,female,25,lgbtq rights,4.0,0.0,8102,4,4,4.0,4.0
P04677,South Korea,social worker,male,65,religion and secularism,3.0,0.0,8103,3,3,3.0,3.0
P00751,Canada,accountant,neutral,45,climate change,4.0,0.0,8104,4,4,4.0,4.0
P04593,South Korea,architect,male,25,lgbtq rights,4.0,0.0,8105,4,4,4.0,4.0
P00678,Canada,journalist,female,45,immigration,4.0,0.0,8106,4,4,4.0,4.0
P00676,Canada,hairdresser,female,45,trust in government,3.0,0.0,8107,3,3,3.0,3.0
P04653,South Korea,architect,male,65,climate change,4.0,0.0,8108,4,4,4.0,4.0
P00715,Canada,real estate agent,female,65,religion and secularism,3.0,0.0,8109,3,3,3.0,3.0
P00749,Canada,veterinarian,neutral,25,climate change,4.0,0.0,8110,4,4,4.0,4.0
P04593,South Korea,architect,male,25,climate change,4.0,0.0,8111,4,4,4.0,4.0
P00694,Canada,bank teller,female,65,religion and secularism,3.0,0.0,8112,3,3,3.0,3.0
P04693,South Korea,elementary school teacher,female,25,religion and secularism,3.0,0.0,8113,3,3,3.0,3.0
P04606,South Korea,hairdresser,male,25,religion and secularism,3.0,0.0,8114,3,3,3.0,3.0
P04730,South Korea,mechanic,female,45,religion and secularism,3.0,0.0,8115,3,3,3.0,3.0
P04721,South Korea,doctor,female,45,religion and secularism,3.0,0.0,8116,3,3,3.0,3.0
P00677,Canada,janitor,female,45,climate change,4.0,0.0,8117,4,4,4.0,4.0
P04607,South Korea,janitor,male,25,religion and secularism,3.0,0.0,8118,3,3,3.0,3.0
P00793,Canada,elementary school teacher,neutral,65,trust in government,3.0,0.0,8119,3,3,3.0,3.0
P04694,South Korea,farmer,female,25,trust in government,3.0,0.0,8120,3,3,3.0,3.0
P04660,South Korea,construction worker,male,65,religion and secularism,3.0,0.0,8121,3,3,3.0,3.0
P04676,South Korea,registered nurse,male,65,religion and secularism,3.0,0.0,8122,3,3,3.0,3.0
P04607,South Korea,janitor,male,25,trust in government,3.0,0.0,8123,3,3,3.0,3.0
P04639,South Korea,lawyer,male,45,religion and secularism,3.0,0.0,8124,3,3,3.0,3.0
P00650,Canada,mechanic,female,25,religion and secularism,3.0,0.0,8125,3,3,3.0,3.0
P04693,South Korea,elementary school teacher,female,25,lgbtq rights,4.0,0.0,8126,4,4,4.0,4.0
P00685,Canada,real estate agent,female,45,religion and secularism,3.0,0.0,8127,3,3,3.0,3.0
P04619,South Korea,veterinarian,male,25,lgbtq rights,4.0,0.0,8128,4,4,4.0,4.0
P04652,South Korea,administrative assistant,male,65,trust in government,3.0,0.0,8129,3,3,3.0,3.0
P00731,Canada,doctor,neutral,25,climate change,4.0,0.0,8130,4,4,4.0,4.0
P04592,South Korea,administrative assistant,male,25,trust in government,3.0,0.0,8131,3,3,3.0,3.0
P00686,Canada,registered nurse,female,45,immigration,4.0,0.0,8132,4,4,4.0,4.0
P00793,Canada,elementary school teacher,neutral,65,climate change,4.0,0.0,8133,4,4,4.0,4.0
P00679,Canada,lawyer,female,45,immigration,4.0,0.0,8134,4,4,4.0,4.0
P04619,South Korea,veterinarian,male,25,religion and secularism,3.0,0.0,8135,3,3,3.0,3.0
P00693,Canada,architect,female,65,immigration,4.0,0.0,8136,4,4,4.0,4.0
P04707,South Korea,social worker,female,25,economic redistribution,4.0,0.0,8137,4,4,4.0,4.0
P04706,South Korea,registered nurse,female,25,lgbtq rights,4.0,0.0,8138,4,4,4.0,4.0
P04618,South Korea,truck driver,male,25,religion and secularism,3.0,0.0,8139,3,3,3.0,3.0
P00705,Canada,flight attendant,female,65,immigration,4.0,0.0,8140,4,4,4.0,4.0
P04722,South Korea,electrician,female,45,religion and secularism,3.0,0.0,8141,3,3,3.0,3.0
P04659,South Korea,computer programmer,male,65,religion and secularism,3.0,0.0,8142,3,3,3.0,3.0
P04699,South Korea,lawyer,female,25,religion and secularism,3.0,0.0,8143,3,3,3.0,3.0
P04685,South Korea,business manager,female,25,religion and secularism,3.0,0.0,8144,3,3,3.0,3.0
P00650,Canada,mechanic,female,25,climate change,4.0,0.0,8145,4,4,4.0,4.0
P00715,Canada,real estate agent,female,65,immigration,4.0,0.0,8146,4,4,4.0,4.0
P04685,South Korea,business manager,female,25,lgbtq rights,4.0,0.0,8147,4,4,4.0,4.0
P00676,Canada,hairdresser,female,45,religion and secularism,3.0,0.0,8148,3,3,3.0,3.0
P04700,South Korea,mechanic,female,25,climate change,4.0,0.0,8149,4,4,4.0,4.0
P00660,Canada,waiter,female,25,climate change,4.0,0.0,8150,4,4,4.0,4.0
P00779,Canada,veterinarian,neutral,45,climate change,4.0,0.0,8151,4,4,4.0,4.0
P04706,South Korea,registered nurse,female,25,climate change,4.0,0.0,8152,4,4,4.0,4.0
P00651,Canada,paramedic,female,25,climate change,4.0,0.0,8153,4,4,4.0,4.0
P00761,Canada,doctor,neutral,45,trust in government,3.0,0.0,8154,3,3,3.0,3.0
P00695,Canada,business manager,female,65,climate change,4.0,0.0,8155,4,4,4.0,4.0
P00679,Canada,lawyer,female,45,climate change,4.0,0.0,8156,4,4,4.0,4.0
P04721,South Korea,doctor,female,45,immigration,4.0,0.0,8157,4,4,4.0,4.0
P04716,South Korea,cashier,female,45,religion and secularism,3.0,0.0,8158,3,3,3.0,3.0
P04686,South Korea,cashier,female,25,climate change,4.0,0.0,8159,4,4,4.0,4.0
P04686,South Korea,cashier,female,25,religion and secularism,3.0,0.0,8160,3,3,3.0,3.0
P00717,Canada,social worker,female,65,climate change,4.0,0.0,8161,4,4,4.0,4.0
P04642,South Korea,pharmacist,male,45,religion and secularism,3.0,0.0,8162,3,3,3.0,3.0
P04593,South Korea,architect,male,25,religion and secularism,3.0,0.0,8163,3,3,3.0,3.0
P00680,Canada,mechanic,female,45,climate change,4.0,0.0,8164,4,4,4.0,4.0
P00675,Canada,flight attendant,female,45,religion and secularism,3.0,0.0,8165,3,3,3.0,3.0
P00706,Canada,hairdresser,female,65,climate change,4.0,0.0,8166,4,4,4.0,4.0
P04691,South Korea,doctor,female,25,lgbtq rights,4.0,0.0,8167,4,4,4.0,4.0
P00662,Canada,administrative assistant,female,45,climate change,4.0,0.0,8168,4,4,4.0,4.0
P00718,Canada,truck driver,female,65,climate change,4.0,0.0,8169,4,4,4.0,4.0
P00746,Canada,registered nurse,neutral,25,climate change,4.0,0.0,8170,4,4,4.0,4.0
P04626,South Korea,cashier,male,45,religion and secularism,3.0,0.0,8171,3,3,3.0,3.0
P04738,South Korea,truck driver,female,45,religion and secularism,3.0,0.0,8172,3,3,3.0,3.0
P00737,Canada,janitor,neutral,25,climate change,4.0,0.0,8173,4,4,4.0,4.0
P00794,Canada,farmer,neutral,65,trust in government,3.0,0.0,8174,3,3,3.0,3.0
P00674,Canada,farmer,female,45,trust in government,3.0,0.0,8175,3,3,3.0,3.0
P04704,South Korea,police officer,female,25,religion and secularism,3.0,0.0,8176,3,3,3.0,3.0
P00642,Canada,electrician,female,25,climate change,4.0,0.0,8177,4,4,4.0,4.0
P04604,South Korea,farmer,male,25,religion and secularism,3.0,0.0,8178,3,3,3.0,3.0
P04635,South Korea,flight attendant,male,45,trust in government,3.0,0.0,8179,3,3,3.0,3.0
P04635,South Korea,flight attendant,male,45,religion and secularism,3.0,0.0,8180,3,3,3.0,3.0
P04596,South Korea,cashier,male,25,religion and secularism,3.0,0.0,8181,3,3,3.0,3.0
P00772,Canada,pharmacist,neutral,45,climate change,4.0,0.0,8182,4,4,4.0,4.0
P00675,Canada,flight attendant,female,45,climate change,4.0,0.0,8183,4,4,4.0,4.0
P00697,Canada,chef,female,65,climate change,4.0,0.0,8184,4,4,4.0,4.0
P00666,Canada,cashier,female,45,religion and secularism,3.0,0.0,8185,3,3,3.0,3.0
P04691,South Korea,doctor,female,25,religion and secularism,3.0,0.0,8186,3,3,3.0,3.0
P04604,South Korea,farmer,male,25,trust in government,3.0,0.0,8187,3,3,3.0,3.0
P04677,South Korea,social worker,male,65,climate change,4.0,0.0,8188,4,4,4.0,4.0
P04706,South Korea,registered nurse,female,25,trust in government,3.0,0.0,8189,3,3,3.0,3.0
P04731,South Korea,paramedic,female,45,religion and secularism,3.0,0.0,8190,3,3,3.0,3.0
P00716,Canada,registered nurse,female,65,immigration,4.0,0.0,8191,4,4,4.0,4.0
P04609,South Korea,lawyer,male,25,climate change,4.0,0.0,8192,4,4,4.0,4.0
P00691,Canada,accountant,female,65,climate change,4.0,0.0,8193,4,4,4.0,4.0
P00761,Canada,doctor,neutral,45,climate change,4.0,0.0,8194,4,4,4.0,4.0
P00649,Canada,lawyer,female,25,immigration,4.0,0.0,8195,4,4,4.0,4.0
P00690,Canada,waiter,female,45,trust in government,3.0,0.0,8196,3,3,3.0,3.0
P00713,Canada,plumber,female,65,religion and secularism,3.0,0.0,8197,3,3,3.0,3.0
P04662,South Korea,electrician,male,65,trust in government,3.0,0.0,8198,3,3,3.0,3.0
P04699,South Korea,lawyer,female,25,lgbtq rights,4.0,0.0,8199,4,4,4.0,4.0
P04663,South Korea,elementary school teacher,male,65,climate change,4.0,0.0,8200,4,4,4.0,4.0
P00790,Canada,construction worker,neutral,65,climate change,4.0,0.0,8201,4,4,4.0,4.0
P04696,South Korea,hairdresser,female,25,lgbtq rights,4.0,0.0,8202,4,4,4.0,4.0
P04635,South Korea,flight attendant,male,45,climate change,4.0,0.0,8203,4,4,4.0,4.0
P00729,Canada,computer programmer,neutral,25,climate change,4.0,0.0,8204,4,4,4.0,4.0
P00674,Canada,farmer,female,45,religion and secularism,3.0,0.0,8205,3,3,3.0,3.0
P04615,South Korea,real estate agent,male,25,religion and secularism,3.0,0.0,8206,3,3,3.0,3.0
P00697,Canada,chef,female,65,religion and secularism,3.0,0.0,8207,3,3,3.0,3.0
P04684,South Korea,bank teller,female,25,religion and secularism,3.0,0.0,8208,3,3,3.0,3.0
P00667,Canada,chef,female,45,trust in government,3.0,0.0,8209,3,3,3.0,3.0
P00724,Canada,bank teller,neutral,25,climate change,4.0,0.0,8210,4,4,4.0,4.0
P00795,Canada,flight attendant,neutral,65,climate change,4.0,0.0,8211,4,4,4.0,4.0
P00738,Canada,journalist,neutral,25,climate change,4.0,0.0,8212,4,4,4.0,4.0
P00732,Canada,electrician,neutral,25,climate change,4.0,0.0,8213,4,4,4.0,4.0
P04645,South Korea,real estate agent,male,45,religion and secularism,3.0,0.0,8214,3,3,3.0,3.0
P04687,South Korea,chef,female,25,lgbtq rights,4.0,0.0,8215,4,4,4.0,4.0
P04657,South Korea,chef,male,65,trust in government,3.0,0.0,8216,3,3,3.0,3.0
P04654,South Korea,bank teller,male,65,religion and secularism,3.0,0.0,8217,3,3,3.0,3.0
P00782,Canada,administrative assistant,neutral,65,climate change,4.0,0.0,8218,4,4,4.0,4.0
P04679,South Korea,veterinarian,male,65,climate change,4.0,0.0,8219,4,4,4.0,4.0
